timestamp,sensor_id,sensor_type,level_id,latitude,longitude,z,status,temp_f
2026-01-31T20:04:00Z,CC_HVAC_08,HVAC,L.1,38.904681,-77.022387,6,1,72.2
2026-01-31T20:04:00Z,CC_HVAC_09,HVAC,L.-2,38.903441,-77.023361,-6,1,71.6
2026-01-31T20:04:00Z,CC_HVAC_10,HVAC,L.1,38.904986,-77.022783,6,1,72.1
2026-01-31T20:04:00Z,CC_HVAC_11,HVAC,L.-1,38.905829,-77.023584,-3,1,71.7
2026-01-31T20:04:00Z,CC_HVAC_12,HVAC,L.-2,38.906049,-77.022522,-6,3,81.8
2026-01-31T20:04:30Z,CC_HVAC_01,HVAC,L.1,38.903931,-77.022652,6,1,72.8
2026-01-31T20:04:30Z,CC_HVAC_02,HVAC,L.-2,38.90352,-77.022156,-6,1,71.9
2026-01-31T20:04:30Z,CC_HVAC_03,HVAC,L.-2,38.905792,-77.022581,-6,1,72.4
2026-01-31T20:04:30Z,CC_HVAC_04,HVAC,L.1,38.904601,-77.02285,6,1,72.0
2026-01-31T20:04:30Z,CC_HVAC_05,HVAC,L.-2,38.906151,-77.022629,-6,1,71.8
2026-01-31T20:04:30Z,CC_HVAC_06,HVAC,L.2,38.903925,-77.022636,10,1,72.3
2026-01-31T20:04:30Z,CC_HVAC_07,HVAC,L.1,38.904839,-77.022391,6,1,73.2
2026-01-31T20:04:30Z,CC_HVAC_08,HVAC,L.1,38.904681,-77.022387,6,1,72.1
2026-01-31T20:04:30Z,CC_HVAC_09,HVAC,L.-2,38.903441,-77.023361,-6,1,71.6
2026-01-31T20:04:30Z,CC_HVAC_10,HVAC,L.1,38.904986,-77.022783,6,1,72.0
2026-01-31T20:04:30Z,CC_HVAC_11,HVAC,L.-1,38.905829,-77.023584,-3,1,71.6
2026-01-31T20:04:30Z,CC_HVAC_12,HVAC,L.-2,38.906049,-77.022522,-6,3,81.6
2026-01-31T20:05:00Z,CC_HVAC_01,HVAC,L.1,38.903931,-77.022652,6,1,72.9
2026-01-31T20:05:00Z,CC_HVAC_02,HVAC,L.-2,38.90352,-77.022156,-6,1,71.9
2026-01-31T20:05:00Z,CC_HVAC_03,HVAC,L.-2,38.905792,-77.022581,-6,1,72.4
2026-01-31T20:05:00Z,CC_HVAC_04,HVAC,L.1,38.904601,-77.02285,6,1,72.0
2026-01-31T20:05:00Z,CC_HVAC_05,HVAC,L.-2,38.906151,-77.022629,-6,1,71.8
2026-01-31T20:05:00Z,CC_HVAC_06,HVAC,L.2,38.903925,-77.022636,10,1,72.3
2026-01-31T20:05:00Z,CC_HVAC_07,HVAC,L.1,38.904839,-77.022391,6,1,73.3
2026-01-31T20:05:00Z,CC_HVAC_08,HVAC,L.1,38.904681,-77.022387,6,1,72.1
2026-01-31T20:05:00Z,CC_HVAC_09,HVAC,L.-2,38.903441,-77.023361,-6,1,71.6
2026-01-31T20:05:00Z,CC_HVAC_10,HVAC,L.1,38.904986,-77.022783,6,1,72.0
2026-01-31T20:05:00Z,CC_HVAC_11,HVAC,L.-1,38.905829,-77.023584,-3,1,71.6
2026-01-31T20:05:00Z,CC_HVAC_12,HVAC,L.-2,38.906049,-77.022522,-6,3,81.2
2026-01-31T20:05:30Z,CC_HVAC_01,HVAC,L.1,38.903931,-77.022652,6,1,73.0
2026-01-31T20:05:30Z,CC_HVAC_02,HVAC,L.-2,38.90352,-77.022156,-6,1,71.8
2026-01-31T20:05:30Z,CC_HVAC_03,HVAC,L.-2,38.905792,-77.022581,-6,1,72.3
2026-01-31T20:05:30Z,CC_HVAC_04,HVAC,L.1,38.904601,-77.02285,6,1,71.9
2026-01-31T20:05:30Z,CC_HVAC_05,HVAC,L.-2,38.906151,-77.022629,-6,1,71.7
2026-01-31T20:05:30Z,CC_HVAC_06,HVAC,L.2,38.903925,-77.022636,10,1,72.2
2026-01-31T20:05:30Z,CC_HVAC_07,HVAC,L.1,38.904839,-77.022391,6,1,73.4
2026-01-31T20:05:30Z,CC_HVAC_08,HVAC,L.1,38.904681,-77.022387,6,1,72.0
2026-01-31T20:05:30Z,CC_HVAC_09,HVAC,L.-2,38.903441,-77.023361,-6,1,71.7
2026-01-31T20:05:30Z,CC_HVAC_10,HVAC,L.1,38.904986,-77.022783,6,1,71.9
2026-01-31T20:05:30Z,CC_HVAC_11,HVAC,L.-1,38.905829,-77.023584,-3,1,71.5
2026-01-31T20:05:30Z,CC_HVAC_12,HVAC,L.-2,38.906049,-77.022522,-6,3,81.0
2026-01-31T20:06:00Z,CC_HVAC_01,HVAC,L.1,38.903931,-77.022652,6,1,73.1
2026-01-31T20:06:00Z,CC_HVAC_02,HVAC,L.-2,38.90352,-77.022156,-6,1,71.7
2026-01-31T20:06:00Z,CC_HVAC_03,HVAC,L.-2,38.905792,-77.022581,-6,1,72.2
2026-01-31T20:06:00Z,CC_HVAC_04,HVAC,L.1,38.904601,-77.02285,6,1,71.8
2026-01-31T20:06:00Z,CC_HVAC_05,HVAC,L.-2,38.906151,-77.022629,-6,1,71.6
2026-01-31T20:06:00Z,CC_HVAC_06,HVAC,L.2,38.903925,-77.022636,10,1,72.1
2026-01-31T20:06:00Z,CC_HVAC_07,HVAC,L.1,38.904839,-77.022391,6,1,73.5
2026-01-31T20:06:00Z,CC_HVAC_08,HVAC,L.1,38.904681,-77.022387,6,1,71.9
2026-01-31T20:06:00Z,CC_HVAC_09,HVAC,L.-2,38.903441,-77.023361,-6,1,71.7
2026-01-31T20:06:00Z,CC_HVAC_10,HVAC,L.1,38.904986,-77.022783,6,1,71.8
2026-01-31T20:06:00Z,CC_HVAC_11,HVAC,L.-1,38.905829,-77.023584,-3,1,71.4
2026-01-31T20:06:00Z,CC_HVAC_12,HVAC,L.-2,38.906049,-77.022522,-6,3,81.2
2026-01-31T20:06:30Z,CC_HVAC_01,HVAC,L.1,38.903931,-77.022652,6,1,73.1
2026-01-31T20:06:30Z,CC_HVAC_02,HVAC,L.-2,38.90352,-77.022156,-6,1,71.7
2026-01-31T20:06:30Z,CC_HVAC_03,HVAC,L.-2,38.905792,-77.022581,-6,1,72.2
2026-01-31T20:06:30Z,CC_HVAC_04,HVAC,L.1,38.904601,-77.02285,6,1,71.8
2026-01-31T20:06:30Z,CC_HVAC_05,HVAC,L.-2,38.906151,-77.022629,-6,1,71.6
2026-01-31T20:06:30Z,CC_HVAC_06,HVAC,L.2,38.903925,-77.022636,10,1,72.1
2026-01-31T20:06:30Z,CC_HVAC_07,HVAC,L.1,38.904839,-77.022391,6,1,73.6
2026-01-31T20:06:30Z,CC_HVAC_08,HVAC,L.1,38.904681,-77.022387,6,1,71.9
2026-01-31T20:06:30Z,CC_HVAC_09,HVAC,L.-2,38.903441,-77.023361,-6,1,71.8
2026-01-31T20:06:30Z,CC_HVAC_10,HVAC,L.1,38.904986,-77.022783,6,1,71.8
2026-01-31T20:06:30Z,CC_HVAC_11,HVAC,L.-1,38.905829,-77.023584,-3,1,71.4
2026-01-31T20:06:30Z,CC_HVAC_12,HVAC,L.-2,38.906049,-77.022522,-6,3,81.6
2026-01-31T20:07:00Z,CC_HVAC_01,HVAC,L.1,38.903931,-77.022652,6,1,73.2
2026-01-31T20:07:00Z,CC_HVAC_02,HVAC,L.-2,38.90352,-77.022156,-6,1,71.7
2026-01-31T20:07:00Z,CC_HVAC_03,HVAC,L.-2,38.905792,-77.022581,-6,1,72.2
2026-01-31T20:07:00Z,CC_HVAC_04,HVAC,L.1,38.904601,-77.02285,6,1,71.8
2026-01-31T20:07:00Z,CC_HVAC_05,HVAC,L.-2,38.906151,-77.022629,-6,1,71.6
2026-01-31T20:07:00Z,CC_HVAC_06,HVAC,L.2,38.903925,-77.022636,10,1,72.1
2026-01-31T20:07:00Z,CC_HVAC_07,HVAC,L.1,38.904839,-77.022391,6,1,73.7
2026-01-31T20:07:00Z,CC_HVAC_08,HVAC,L.1,38.904681,-77.022387,6,1,71.9
2026-01-31T20:07:00Z,CC_HVAC_09,HVAC,L.-2,38.903441,-77.023361,-6,1,71.9
2026-01-31T20:07:00Z,CC_HVAC_10,HVAC,L.1,38.904986,-77.022783,6,1,71.8
2026-01-31T20:07:00Z,CC_HVAC_11,HVAC,L.-1,38.905829,-77.023584,-3,1,71.4
2026-01-31T20:07:00Z,CC_HVAC_12,HVAC,L.-2,38.906049,-77.022522,-6,3,81.8
2026-01-31T20:07:30Z,CC_HVAC_01,HVAC,L.1,38.903931,-77.022652,6,1,73.3
2026-01-31T20:07:30Z,CC_HVAC_02,HVAC,L.-2,38.90352,-77.022156,-6,1,71.7
2026-01-31T20:07:30Z,CC_HVAC_03,HVAC,L.-2,38.905792,-77.022581,-6,1,72.2
2026-01-31T20:07:30Z,CC_HVAC_04,HVAC,L.1,38.904601,-77.02285,6,1,71.8
2026-01-31T20:07:30Z,CC_HVAC_05,HVAC,L.-2,38.906151,-77.022629,-6,1,71.6
2026-01-31T20:07:30Z,CC_HVAC_06,HVAC,L.2,38.903925,-77.022636,10,1,72.1
2026-01-31T20:07:30Z,CC_HVAC_07,HVAC,L.1,38.904839,-77.022391,6,1,73.9
2026-01-31T20:07:30Z,CC_HVAC_08,HVAC,L.1,38.904681,-77.022387,6,1,71.9
2026-01-31T20:07:30Z,CC_HVAC_09,HVAC,L.-2,38.903441,-77.023361,-6,1,72.0
2026-01-31T20:07:30Z,CC_HVAC_10,HVAC,L.1,38.904986,-77.022783,6,1,71.8
2026-01-31T20:07:30Z,CC_HVAC_11,HVAC,L.-1,38.905829,-77.023584,-3,1,71.4
2026-01-31T20:07:30Z,CC_HVAC_12,HVAC,L.-2,38.906049,-77.022522,-6,1,72.1
2026-01-31T20:08:00Z,CC_HVAC_01,HVAC,L.1,38.903931,-77.022652,6,1,73.4
2026-01-31T20:08:00Z,CC_HVAC_02,HVAC,L.-2,38.90352,-77.022156,-6,1,71.7
2026-01-31T20:08:00Z,CC_HVAC_03,HVAC,L.-2,38.905792,-77.022581,-6,1,72.2
2026-01-31T20:08:00Z,CC_HVAC_04,HVAC,L.1,38.904601,-77.02285,6,1,71.8
2026-01-31T20:08:00Z,CC_HVAC_05,HVAC,L.-2,38.906151,-77.022629,-6,1,71.6
2026-01-31T20:08:00Z,CC_HVAC_06,HVAC,L.2,38.903925,-77.022636,10,1,72.1
2026-01-31T20:08:00Z,CC_HVAC_07,HVAC,L.1,38.904839,-77.022391,6,1,74.0
2026-01-31T20:08:00Z,CC_HVAC_08,HVAC,L.1,38.904681,-77.022387,6,1,71.9
2026-01-31T20:08:00Z,CC_HVAC_09,HVAC,L.-2,38.903441,-77.023361,-6,3,81.9
2026-01-31T20:08:00Z,CC_HVAC_10,HVAC,L.1,38.904986,-77.022783,6,1,71.8
2026-01-31T20:08:00Z,CC_HVAC_11,HVAC,L.-1,38.905829,-77.023584,-3,1,71.4
2026-01-31T20:08:00Z,CC_HVAC_12,HVAC,L.-2,38.906049,-77.022522,-6,1,71.9
2026-01-31T20:08:30Z,CC_HVAC_01,HVAC,L.1,38.903931,-77.022652,6,1,73.5
2026-01-31T20:08:30Z,CC_HVAC_02,HVAC,L.-2,38.90352,-77.022156,-6,1,71.8
2026-01-31T20:08:30Z,CC_HVAC_03,HVAC,L.-2,38.905792,-77.022581,-6,1,72.3
2026-01-31T20:08:30Z,CC_HVAC_04,HVAC,L.1,38.904601,-77.02285,6,1,71.9
2026-01-31T20:08:30Z,CC_HVAC_05,HVAC,L.-2,38.906151,-77.022629,-6,1,71.7
2026-01-31T20:08:30Z,CC_HVAC_06,HVAC,L.2,38.903925,-77.022636,10,1,72.2
2026-01-31T20:08:30Z,CC_HVAC_07,HVAC,L.1,38.904839,-77.022391,6,1,74.1
2026-01-31T20:08:30Z,CC_HVAC_08,HVAC,L.1,38.904681,-77.022387,6,1,72.0
2026-01-31T20:08:30Z,CC_HVAC_09,HVAC,L.-2,38.903441,-77.023361,-6,3,82.1
2026-01-31T20:08:30Z,CC_HVAC_10,HVAC,L.1,38.904986,-77.022783,6,1,71.9
2026-01-31T20:08:30Z,CC_HVAC_11,HVAC,L.-1,38.905829,-77.023584,-3,1,71.5
2026-01-31T20:08:30Z,CC_HVAC_12,HVAC,L.-2,38.906049,-77.022522,-6,1,71.8
2026-01-31T20:09:00Z,CC_HVAC_01,HVAC,L.1,38.903931,-77.022652,6,1,73.5
2026-01-31T20:09:00Z,CC_HVAC_02,HVAC,L.-2,38.90352,-77.022156,-6,1,71.8
2026-01-31T20:09:00Z,CC_HVAC_03,HVAC,L.-2,38.905792,-77.022581,-6,1,72.3
2026-01-31T20:09:00Z,CC_HVAC_04,HVAC,L.1,38.904601,-77.02285,6,1,71.9
2026-01-31T20:09:00Z,CC_HVAC_05,HVAC,L.-2,38.906151,-77.022629,-6,1,71.7
2026-01-31T20:09:00Z,CC_HVAC_06,HVAC,L.2,38.903925,-77.022636,10,1,72.2
2026-01-31T20:09:00Z,CC_HVAC_07,HVAC,L.1,38.904839,-77.022391,6,1,74.2
2026-01-31T20:09:00Z,CC_HVAC_08,HVAC,L.1,38.904681,-77.022387,6,1,72.0
2026-01-31T20:09:00Z,CC_HVAC_09,HVAC,L.-2,38.903441,-77.023361,-6,3,82.4
2026-01-31T20:09:00Z,CC_HVAC_10,HVAC,L.1,38.904986,-77.022783,6,1,71.9
2026-01-31T20:09:00Z,CC_HVAC_11,HVAC,L.-1,38.905829,-77.023584,-3,1,71.5
2026-01-31T20:09:00Z,CC_HVAC_12,HVAC,L.-2,38.906049,-77.022522,-6,1,71.8
2026-01-31T20:09:30Z,CC_HVAC_01,HVAC,L.1,38.903931,-77.022652,6,1,73.6
2026-01-31T20:09:30Z,CC_HVAC_02,HVAC,L.-2,38.90352,-77.022156,-6,1,71.9
2026-01-31T20:09:30Z,CC_HVAC_03,HVAC,L.-2,38.905792,-77.022581,-6,1,72.4
2026-01-31T20:09:30Z,CC_HVAC_04,HVAC,L.1,38.904601,-77.02285,6,1,72.0
2026-01-31T20:09:30Z,CC_HVAC_05,HVAC,L.-2,38.906151,-77.022629,-6,1,71.8
2026-01-31T20:09:30Z,CC_HVAC_06,HVAC,L.2,38.903925,-77.022636,10,1,72.3
2026-01-31T20:09:30Z,CC_HVAC_07,HVAC,L.1,38.904839,-77.022391,6,1,74.3
2026-01-31T20:09:30Z,CC_HVAC_08,HVAC,L.1,38.904681,-77.022387,6,1,72.1
2026-01-31T20:09:30Z,CC_HVAC_09,HVAC,L.-2,38.903441,-77.023361,-6,3,82.5
2026-01-31T20:09:30Z,CC_HVAC_10,HVAC,L.1,38.904986,-77.022783,6,1,72.0
2026-01-31T20:09:30Z,CC_HVAC_11,HVAC,L.-1,38.905829,-77.023584,-3,1,71.6
2026-01-31T20:09:30Z,CC_HVAC_12,HVAC,L.-2,38.906049,-77.022522,-6,1,72.0
2026-01-31T20:10:00Z,CC_HVAC_01,HVAC,L.1,38.903931,-77.022652,6,1,73.7
2026-01-31T20:10:00Z,CC_HVAC_02,HVAC,L.-2,38.90352,-77.022156,-6,1,72.0
2026-01-31T20:10:00Z,CC_HVAC_03,HVAC,L.-2,38.905792,-77.022581,-6,1,72.5
2026-01-31T20:10:00Z,CC_HVAC_04,HVAC,L.1,38.904601,-77.02285,6,1,72.1
2026-01-31T20:10:00Z,CC_HVAC_05,HVAC,L.-2,38.906151,-77.022629,-6,1,71.9
2026-01-31T20:10:00Z,CC_HVAC_06,HVAC,L.2,38.903925,-77.022636,10,1,72.4
2026-01-31T20:10:00Z,CC_HVAC_07,HVAC,L.1,38.904839,-77.022391,6,1,74.4
2026-01-31T20:10:00Z,CC_HVAC_08,HVAC,L.1,38.904681,-77.022387,6,1,72.2
2026-01-31T20:10:00Z,CC_HVAC_09,HVAC,L.-2,38.903441,-77.023361,-6,1,71.7
2026-01-31T20:10:00Z,CC_HVAC_10,HVAC,L.1,38.904986,-77.022783,6,1,72.1
2026-01-31T20:10:00Z,CC_HVAC_11,HVAC,L.-1,38.905829,-77.023584,-3,1,71.7
2026-01-31T20:10:00Z,CC_HVAC_12,HVAC,L.-2,38.906049,-77.022522,-6,1,72.2
2026-01-31T20:10:30Z,CC_HVAC_01,HVAC,L.1,38.903931,-77.022652,6,1,73.6
2026-01-31T20:10:30Z,CC_HVAC_02,HVAC,L.-2,38.90352,-77.022156,-6,1,72.1
2026-01-31T20:10:30Z,CC_HVAC_03,HVAC,L.-2,38.905792,-77.022581,-6,1,72.6
2026-01-31T20:10:30Z,CC_HVAC_04,HVAC,L.1,38.904601,-77.02285,6,1,72.2
2026-01-31T20:10:30Z,CC_HVAC_05,HVAC,L.-2,38.906151,-77.022629,-6,1,72.0
